,pub_year,pub_month,journal_name,paper_title,author
60,2020,8,Cellular and molecular life sciences : CMLS,Transcriptional block of AMPK-induced autophagy promotes glutamate excitotoxicity in nutrient-deprived SH-SY5Y neuroblastoma cells,"Serbia.Belgrade.Ljubica.Vucicevic,Serbia.Belgrade.Maja.Misirkic,Serbia.Belgrade.Darko.Ciric,Serbia.Belgrade.Tamara.Martinovic,Serbia.Belgrade.Maja.Jovanovic,Serbia.Belgrade.Aleksandra.Isakovic,Serbia.Belgrade.Ivanka.Markovic,Serbia.Belgrade.Jasna.Saponjic,France.Paris.Marc.Foretz,UK.Newcastle upon Tyne.Yoana.Rabanal-Ruiz,UK.Newcastle upon Tyne.Viktor I.Korolchuk,Serbia.Belgrade.Vladimir.Trajkovic"
61,2020,8,Cellular and molecular life sciences : CMLS,Direct conversion of human fibroblasts into therapeutically active vascular wall-typical mesenchymal stem cells,"Germany.Essen.Jennifer.Steens,Germany.Neuherberg.Kristian.Unger,Germany.Essen.Lea.Klar,Germany.Essen.Anika.Neureiter,Germany.Essen.Karolin.Wieber,Germany.Neuherberg.Julia.Hess,Germany.Essen.Heinz G.Jakob,Germany.Essen.Hannes.Klump,Germany.Essen.Diana.Klein"
62,2020,08,Cell biology and toxicology,Evidence for the critical role of the PI3K signaling pathway in particulate matter-induced dysregulation of the inflammatory mediators COX-2/PGE<sub>2</sub> and the associated epithelial barrier protein Filaggrin in the bronchial epithelium,"China.Wenzhou.Chenjian.Song,China.Wenzhou.Lingjing.Liu,China.Wenzhou.Junjie.Chen,China.Wenzhou.Yiran.Hu,China.Wenzhou.Jingli.Li,China.Wenzhou.Beibei.Wang,China.Wenzhou.Saverio.Bellusci,China.Wenzhou.Chengshui.Chen,China.Wenzhou.Nian.Dong"
63,2020,08,Cell biology and toxicology,BSA-bounded p-cresyl sulfate potentiates the malignancy of bladder carcinoma by triggering cell migration and EMT through the ROS/Src/FAK signaling pathway,"Taiwan.Taipei.Yu-Sen.Peng,Taiwan.Taipei.Jhih-Pu.Syu,Taiwan.Taipei.Sheng-De.Wang,Taiwan.Taipei.Pie-Chun.Pan,Taiwan.Taipei.Hsiu-Ni.Kung"
64,2020,08,Cellular & molecular immunology,Dendritic cells license regulatory B cells to produce IL-10 and mediate suppression of antigen-specific CD8 T cells,"UK.CF14 4XN.Joanne.Boldison,UK.CF14 4XN.Larissa Camargo.Da Rosa,UK.CF14 4XN.Joanne.Davies,USA.06520.Li.Wen,UK.CF14 4XN.F Susan.Wong"
65,2020,08,Cellular & molecular immunology,GnRH impairs diabetic wound healing through enhanced NETosis,"Republic of Korea.Suwon.Yun Sang.Lee,Republic of Korea.Suwon.Sung Un.Kang,Republic of Korea.Suwon.Myung-Hoon.Lee,Republic of Korea.Suwon.Haeng-Jun.Kim,Republic of Korea.Suwon.Chang-Hak.Han,Republic of Korea.Daejeon.Ho-Ryun.Won,Republic of Korea.Suwon.Young Uk.Park,Republic of Korea.Suwon.Chul-Ho.Kim"
66,2020,08,Cellular & molecular immunology,KDM2B promotes IL-6 production and inflammatory responses through Brg1-mediated chromatin remodeling,"China.Shanghai.Qingqing.Zhou,China.Shanghai.Yunkai.Zhang,China.Shanghai.Bo.Wang,China.Shanghai.Wenhui.Zhou,China.Shanghai.Yong.Bi,China.Hangzhou.Wanwan.Huai,China.Hangzhou.Xi.Chen,China.Shanghai.Yihan.Chen,China.Shanghai.Zhongmin.Liu,China.Shanghai.Xingguang.Liu,China.Shanghai.Zhenzhen.Zhan"
67,2020,08,Cellular & molecular immunology,E3 ubiquitin ligase RNF170 inhibits innate immune responses by targeting and degrading TLR3 in murine cells,"China.Beijing.Xiaoqi.Song,China.Beijing.Shuo.Liu,China.Beijing.Wendie.Wang,China.Beijing.Zhongfei.Ma,China.Beijing.Xuetao.Cao,China.Beijing.Minghong.Jiang"
68,2020,7,Cellular and molecular life sciences : CMLS,Characterization of the dimeric CMG/pre-initiation complex and its transition into DNA replication forks,"China.Beijing.Lu.Liu,China.Beijing.Yue.Zhang,China.Beijing.Jingjing.Zhang,China.102206.Jian-Hua.Wang,China.Beijing.Qinhong.Cao,China.Beijing.Zhen.Li,USA.CA.Judith L.Campbell,China.102206.Meng-Qiu.Dong,China.Beijing.Huiqiang.Lou"
69,2020,7,Cellular and molecular life sciences : CMLS,Genetic deletion of a short fragment of glucokinase in rabbit by CRISPR/Cas9 leading to hyperglycemia and other typical features seen in MODY-2,"China.130062.Yuning.Song,China.130062.Tingting.Sui,China.130062.Yuxin.Zhang,China.130062.Yong.Wang,China.130062.Mao.Chen,China.130062.Jichao.Deng,Australia.Melbourne.Zhonglin.Chai,China.130062.Liangxue.Lai,China.130062.Zhanjun.Li"
70,2020,7,Cellular and molecular life sciences : CMLS,miR-182-5p is an evolutionarily conserved Tbx5 effector that impacts cardiac development and electrical activity in zebrafish,"Italy.Pisa.Elena.Guzzolino,Italy.Pisa.Mario.Pellegrino,USA.CO.Neha.Ahuja,USA.CO.Deborah.Garrity,Italy.Pisa.Romina.D'Aurizio,Germany.Jena.Marco.Groth,Germany.Jena.Mario.Baumgart,USA.PA.Cathy J.Hatcher,Italy.Pisa.Alberto.Mercatanti,Italy.Pisa.Monica.Evangelista,Italy.Pisa.Chiara.Ippolito,Italy.Pisa.Elisabetta.Tognoni,Germany.Bad Nauheim.Ryuichi.Fukuda,Italy.Pisa.Vincenzo.Lionetti,Italy.Pisa.Marco.Pellegrini,Italy.Pisa.Federico.Cremisi,Italy.Pisa.Letizia.Pitto"
71,2020,7,Cellular and molecular life sciences : CMLS,CFP1-dependent histone H3K4 trimethylation in murine oocytes facilitates ovarian follicle recruitment and ovulation in a cell-nonautonomous manner,"China.310058.Qian-Qian.Sha,China.310058.Yu.Jiang,China.310058.Chao.Yu,China.100084.Yunlong.Xiang,China.310058.Xing-Xing.Dai,China.310058.Jun-Chao.Jiang,China.510317.Xiang-Hong.Ou,China.310058.Heng-Yu.Fan"
72,2020,7,Cellular and molecular life sciences : CMLS,Exocytosis of large-diameter lysosomes mediates interferon γ-induced relocation of MHC class II molecules toward the surface of astrocytes,"Slovenia.Ljubljana.Mićo.Božić,Slovenia.Ljubljana.Alexei.Verkhratsky,Slovenia.Ljubljana.Robert.Zorec,Slovenia.Ljubljana.Matjaž.Stenovec"
73,2020,7,Cellular and molecular life sciences : CMLS,The RNA-RNA base pairing potential of human Dicer and Ago2 proteins,"Poland.Poznan.Maria.Pokornowska,Poland.Poznan.Marek C.Milewski,Poland.Poznan.Kinga.Ciechanowska,Poland.Poznan.Agnieszka.Szczepańska,Poland.Poznan.Marta.Wojnicka,Poland.Poznan.Ziemowit.Radogostowicz,Poland.Poznan.Marek.Figlerowicz,Poland.Poznan.Anna.Kurzynska-Kokorniak"
74,2020,7,Cellular and molecular life sciences : CMLS,Deletion of Voltage-Dependent Anion Channel 1 knocks mitochondria down triggering metabolic rewiring in yeast,"Italy.Catania.Andrea.Magrì,Italy.Catania.Maria Carmela.Di Rosa,Italy.Milan.Ivan.Orlandi,Italy.Catania.Francesca.Guarino,Italy.Catania.Simona.Reina,Italy.Catania.Maria.Guarnaccia,Italy.Catania.Giovanna.Morello,Italy.Catania.Antonio.Spampinato,Italy.Catania.Sebastiano.Cavallaro,Italy.Catania.Angela.Messina,Italy.Milan.Marina.Vai,Italy.Catania.Vito.De Pinto"
75,2020,7,Cellular and molecular life sciences : CMLS,Nitric oxide and peroxynitrite trigger and enhance release of neutrophil extracellular traps,"Poland.Warsaw.Aneta.Manda-Handzlik,Poland.Warsaw.Weronika.Bystrzycka,Poland.Warsaw.Adrianna.Cieloch,Poland.Warsaw.Eliza.Glodkowska-Mrowka,Poland.Warsaw.Ewa.Jankowska-Steifer,Poland.Warsaw.Edyta.Heropolitanska-Pliszka,Poland.Warsaw.Agnieszka.Skrobot,Poland.Warsaw.Angelika.Muchowicz,Poland.Warsaw.Olga.Ciepiela,Poland.Warsaw.Malgorzata.Wachowska,Poland.Warsaw.Urszula.Demkow"
76,2020,7,Cellular and molecular life sciences : CMLS,Running and swimming prevent the deregulation of the BDNF/TrkB neurotrophic signalling at the neuromuscular junction in mice with amyotrophic lateral sclerosis,"Spain.Reus.Laia.Just-Borràs,Spain.Reus.Erica.Hurtado,Spain.Reus.Víctor.Cilleros-Mañé,France.Paris.Olivier.Biondi,France.Paris.Frédéric.Charbonnier,Spain.Reus.Marta.Tomàs,Spain.Reus.Neus.Garcia,Spain.Reus.Josep.Tomàs,Spain.Reus.Maria A.Lanuza"
77,2020,7,Cellular and molecular life sciences : CMLS,Homotrimeric MMP-9 is an active hitchhiker on alpha-2-macroglobulin partially escaping protease inhibition and internalization through LRP-1,"Belgium.Leuven.Xena.Serifova,Belgium.Leuven.Estefania.Ugarte-Berzal,Belgium.Leuven.Ghislain.Opdenakker,Belgium.Leuven.Jennifer.Vandooren"
78,2020,7,Cellular and molecular neurobiology,Sevoflurane Induces Learning and Memory Impairment in Young Mice Through a Reduction in Neuronal Glucose Transporter 3,"China.Hubei.Jinpiao.Zhu,China.Hubei.Zongze.Zhang,China.Hubei.Junke.Jia,China.Hubei.Lirong.Wang,China.Hubei.Qiuyue.Yang,China.Hubei.Yanlin.Wang,China.Hubei.Chang.Chen"
79,2020,6,Cell journal,The Effects of Embryonic Cerebrospinal Fluid on The Viability and Neuronal Differentiation of Adipose Tissue-Derived Stem Cells in Wistar Rats,"Iran.Tehran.Mohammad-Hossein.Mohammadi-Mahdiabadi-Hasani,Iran.Tehran.Mohammad.Nabiuni,Iran.Tehran.Kazem.Parivar,Iran.Hamedan.Siamak.Yari,Iran.Tehran.Ali Reza.Sahebi,UK.Manchester.Jaleel.Miyan"
80,2020,6,Cell journal,"Helios, CD73 and CD39 Induction in Regulatory T Cells Exposed to Adipose Derived Mesenchymal Stem Cells","Iran.Shiraz.Maryam.Fakhimi,Iran.Shiraz.Abdol Rasoul.Talei,Iran.Shiraz.Abbas.Ghaderi,Iran.Shiraz.Mojtaba.Habibagahi,Iran.Shiraz.Mahboobeh.Razmkhah"
81,2020,6,Cell journal,Optimizing The Cell Seeding Protocol to Human Decellularized Ovarian Scaffold: Application of Dynamic System for Bio-Engineering,"Iran.Tehran.Leila.Mirzaeian,Iran.Tehran.Farideh.Eivazkhani,Iran.Tehran.Maryam.Hezavehei,Iran.Tehran.Ashraf.Moini,Iran.Tehran.Fereshteh.Esfandiari,Iran.Tehran.Mojtaba Rezazadeh.Valojerdi,Iran.Tehran.Rouhollah.Fathi"
82,2020,6,Cell journal,Blood Particle Separation Using Dielectrophoresis in A Novel Microchannel: A Numerical Study,"Iran.Tehran.Omid.Zahedi Siani,Iran.Tehran.Mahdi.Sojoodi,Iran.Tehran.Mohammad.Zabetian Targhi,Iran.Tehran.Mansoureh.Movahedin"
83,2020,6,Cell journal,Platelets Apoptosis and Clearance in The Presence of Sodium Octanoate during Storage of Platelet Concentrate at 4˚C,"Iran.Tehran.Vahid.Baghdadi,Iran.Tehran.Fatemeh.Yari,Iran.Tehran.Mahin.Nikougoftar,Iran.Tehran.Mohammad Hessam.Rafiee"
84,2020,6,Cell journal,In Utero Exposure to Gestational Diabetes Alters DNA Methylation and Gene Expression of CDKN2A/B in Langerhans Islets of Rat Offspring,"Iran.Gorgan.Zahra.Nazari,Iran.Gorgan.Alireza.Shahryari,Iran.Gorgan.Soraya.Ghafari,Iran.Tehran.Mohammad.Nabiuni,Iran.Gorgan.Mohammad Jafar.Golalipour"
85,2020,6,Cell journal,Arsenic Trioxide and Thalidomide Combination Induces Autophagy Along with Apoptosis in Acute Myeloid Cell Lines,"Iran.Tehran.Mahnaz.Mohammadi Kian,Iran.Tehran.Atousa.Haghi,Iran.Tehran.Mahdieh.Salami,Iran.Tehran.Bahram.Chahardouli,Iran.Tehran.S Hahrbanoo.Rostami,Iran.Bandar Abbass.Kianoosh.Malekzadeh,Iran.Tehran.Hosein.Kamranzadeh Foumani,Iran.Tehran.Saeed.Mohammadi,Iran.Tehran.Mohsen.Nikbakht"
86,2020,6,Cell journal,The Dilemma of TP53 Codon 72 Polymorphism (rs1042522) and Breast Cancer Risk: A Case-Control Study and Meta-Analysis in The Iranian Population,"Iran.Mashhad.Fahimeh.Afzaljavan,Iran.Mashhad.Negin.Chaeichi Tehrani,Iran.Mashhad.Mahdi.Rivandi,Iran.Mashhad.Saeed.Zarif Ghasemian,Iran.Mashhad.Elham.Vahednia,Iran.Mashhad.Reza.Khayami,Iran.Mashhad.Mohammad.Abavisani,Iran.Mashhad.Alireza.Pasdar"
87,2020,6,Cell journal,A Comparative Study of HOTAIR Expression in Breast Cancer Patient Tissues and Cell Lines,"Iran.Najafabad.Asghar.Arshi,Iran.Shahrekord.Farzaneh.Raeisi,Iran.Shahrekord.Esmaeil.Mahmoudi,Iran.Tehran.Fatemeh.Mohajerani,Iran.Shahrekord.Hamidreza.Kabiri,Iran.Jahrom.Razieh.Fazel,Iran.Tonekabon.Maedeh.Zabihian-Langeroudi,Bosnia and Herzegovina.Tuzla.Amela.Jusic"
88,2020,6,Cell journal,Investigation of VASA Gene and Protein Expression in Neonate and Adult Testicular Germ Cells in Mice In Vivo and In Vitro,"Iran.Amol.Hossein.Azizi,Iran.Amol.Mojtaba.Ranjbar,Iran.Amol.Somayeh.Rahaiee,Iran.Amol.Mostafa.Govahi,Germany.Heidelberg.Thomas.Skutella"
89,2020,6,Cell journal,Evaluation of The Expression Levels of Three Long Non-Coding RNAs in Multiple Sclerosis,"Iran.Tehran.Afshin.Moradi,Iran.Kerman.Mahdis.Rahimi Naiini,Iran.Isfahan.Nasrin.Yazdanpanahi,Iran.Isfahan.Hossein.Tabatabaeian,Iran.Tehran.Fariba.Nabatchian,Iran.Isfahan.Masoud.Baghi,Iran.Isfahan.Mansoureh.Azadeh,Iran.Isfahan.Kamran.Ghaedi"
90,2020,6,Cell journal,Hsa-miR-587 Regulates TGFβ/SMAD Signaling and Promotes Cell Cycle Progression,"Iran.Tehran.Mahnaz.Jahangirimoez,Iran.Tehran.Abdallah.Medlej,Iran.Tehran.Mahmoud.Tavallaie,Iran.Tehran.Bahram.Mohammad Soltani"
91,2020,6,Cell journal,"Comparison of Epigenetic Modifier Genes in Bovine Adipose Tissue-Derived Stem Cell Based Embryos, as Donors, with In Vitro and Parthenogenesis Embryos","Iran.Tehran.Mohammad.Salehi,Iran.Tehran.Beheshteh.Abouhamzeh,Iran.Tehran.Ahmad.Hosseini,Iran.Sari.Zohreh.Zare,Iran.Shiraz.Azizollah.Bakhtari"
92,2020,6,Cell journal,An Easy and Fast Method for Production of Chinese Hamster Ovary Cell Line Expressing and Secreting Human Recombinant Activin A,"Iran.Tehran.Hassan.Rassouli,Iran.Tehran.Ali.Sayadmanesh,Iran.Tehran.Siamak.Rezaeiani,Iran.Tehran.Zahra.Ghezelayagh,Iran.Tehran.Mohammad Reza.Gharaati,Iran.Tehran.Yaser.Tahamtani"
93,2020,6,Cell journal,Designing A Transgenic Chicken: Applying New Approaches toward A Promising Bioreactor,"Iran.Tehran.Salahadin.Bahrami,Iran.Tehran.Amir.Amiri-Yekta,Iran.Tehran.Abbas.Daneshipour,Iran.Tehran.Seyedeh Hoda.Jazayeri,USA.NC.Paul Edward.Mozdziak,Iran.Tehran.Mohammad Hossein.Sanati,Iran.Tehran.Hamid.Gourabi"
94,2020,07,Cellular & molecular immunology,Blocking PD-L1 for anti-liver cancer immunity: USP22 represents a critical cotarget,"China.Zhejiang.Xing.Huang,China.Zhejiang.Xiaozhen.Zhang,China.Zhejiang.Xueli.Bai,China.Zhejiang.Tingbo.Liang"
95,2020,07,Cellular & molecular immunology,An optimized method to differentiate mouse follicular helper T cells in vitro,"Australia.ACT.Xin.Gao,Australia.ACT.Hao.Wang,Australia.ACT.Zhian.Chen,Australia.ACT.Pengcheng.Zhou,Australia.ACT.Di.Yu"
96,2020,07,Cellular & molecular immunology,Electrostatic complementarity of B-cell receptor CDR3s and TP53-mutant amino acids in breast cancer is associated with increased disease-free survival rates,"United States.Tampa.Juan F.Arturo,United States.Tampa.Boris I.Chobrutskiy,United States.Tampa.Michelle.Yeagley,United States.Tampa.Dhruv N.Patel,United States.Tampa.Shayan.Falasiri,United States.Tampa.Jay S.Patel,United States.Tampa.George.Blanck"
97,2020,07,Cellular & molecular immunology,CCL5 deficiency promotes liver repair by improving inflammation resolution and liver regeneration through M2 macrophage polarization,"China.Shanghai.Meng.Li,China.Shanghai.Xuehua.Sun,China.Shanghai.Jie.Zhao,China.Shanghai.Lei.Xia,China.Shanghai.Jichang.Li,China.Shanghai.Min.Xu,China.Shanghai.Bingrui.Wang,China.Shanghai.Han.Guo,China.Shanghai.Chang.Yu,China.Shanghai.Yueqiu.Gao,China.Shanghai.Hailong.Wu,China.Shanghai.Xiaoni.Kong,China.Shanghai.Qiang.Xia"
98,2020,07,Cellular & molecular immunology,The zinc-finger protein ZFYVE1 modulates TLR3-mediated signaling by facilitating TLR3 ligand binding,"China.430072.Xuan.Zhong,China.430072.Lu.Feng,China.430072.Wen-Hua.Xu,China.430072.Xin.Wu,China.430072.Yi-Di.Ding,China.430072.Yan.Zhou,China.430072.Cao-Qi.Lei,China.430072.Hong-Bing.Shu"
99,2020,07,Cellular & molecular immunology,Macrophages are the primary effector cells in IL-7-induced arthritis,"USA.60612.Seung-Jae.Kim,USA.60612.Huan J.Chang,USA.60515.Michael V.Volin,USA.60612.Sadiq.Umar,USA.60612.Katrien.Van Raemdonck,USA.60612.Aimee.Chevalier,USA.60612.Karol.Palasiewicz,USA.43210.John W.Christman,USA.60612.Suncica.Volkov,USA.60612.Shiva.Arami,USA.66160.Mehrdad.Maz,USA.60612.Anjali.Mehta,USA.60612.Ryan K.Zomorrodi,USA.481096.David A.Fox,USA.60612.Nadera.Sweiss,USA.60612.Shiva.Shahrara"
100,2020,6,Cellular and molecular life sciences : CMLS,Molecular crosstalk between cancer and neurodegenerative diseases,"South Korea.02792.Jiyeon.Seo,South Korea.02792.Mikyoung.Park"
101,2020,6,Cellular and molecular life sciences : CMLS,Behind the pathology of macrophage-associated demyelination in inflammatory neuropathies: demyelinating Schwann cells,"South Korea.49201.Hwan Tae.Park,South Korea.49201.Young Hee.Kim,South Korea.02792.Kyung Eun.Lee,South Korea.49201.Jong Kuk.Kim"
102,2020,6,Cellular and molecular life sciences : CMLS,Astrocyte-specific NDRG2 gene: functions in the brain and neurological diseases,"China.710032.Xin.Li,China.710032.Xiuquan.Wu,China.710032.Peng.Luo,China.710032.Lize.Xiong"
103,2020,6,Cellular and molecular life sciences : CMLS,Annexin A6 modulates TBC1D15/Rab7/StARD3 axis to control endosomal cholesterol export in NPC1 cells,"Spain.Barcelona.Elsa.Meneses-Salas,Spain.Barcelona.Ana.García-Melero,Finland.Helsinki.Kristiina.Kanerva,Spain.Barcelona.Patricia.Blanco-Muñoz,Spain.Barcelona.Frederic.Morales-Paytuvi,Spain.Barcelona.Júlia.Bonjoch,Spain.Barcelona.Josefina.Casas,Australia.2006.Antonia.Egert,Australia.2006.Syed S.Beevi,Australia.2006.Jaimy.Jose,Spain.Barcelona.Vicenta.Llorente-Cortés,Australia.2052.Kerry-Anne.Rye,Germany.Hamburg.Joerg.Heeren,USA.Stanford.Albert.Lu,Spain.Barcelona.Albert.Pol,Spain.Barcelona.Francesc.Tebar,Finland.Helsinki.Elina.Ikonen,Australia.2006.Thomas.Grewal,Spain.Barcelona.Carlos.Enrich,Spain.Barcelona.Carles.Rentero"
104,2020,6,Cellular and molecular life sciences : CMLS,Tet3 regulates cellular identity and DNA methylation in neural progenitor cells,"Portugal.Braga.Mafalda.Santiago,Portugal.Braga.Claudia.Antunes,Portugal.Braga.Marta.Guedes,USA.55455.Michelina.Iacovino,USA.55455.Michael.Kyba,UK.CB22 3AT.Wolf.Reik,Portugal.Braga.Nuno.Sousa,Portugal.Braga.Luísa.Pinto,UK.E1 2AT.Miguel R.Branco,Portugal.Braga.C Joana.Marques"
105,2020,6,Cellular and molecular life sciences : CMLS,Inhibition of HIV replication through siRNA carried by CXCR4-targeted chimeric nanobody,"Portugal.Lisbon.Catarina.Cunha-Santos,Portugal.Lisbon.Pedro Ricardo Lucas.Perdigao,Portugal.Lisbon.Francisco.Martin,Portugal.Lisbon.Joana Gomes.Oliveira,Portugal.Lisbon.Miguel.Cardoso,Portugal.Lisbon.Ana.Manuel,Portugal.Lisbon.Nuno.Taveira,Portugal.Lisbon.Joao.Goncalves"
106,2020,6,Cellular and molecular life sciences : CMLS,Phosphorylation-dependent regulation of the NOTCH1 intracellular domain by dual-specificity tyrosine-regulated kinase 2,"Spain.Córdoba.Rosario.Morrugares,Spain.Córdoba.Alejandro.Correa-Sáez,UK.Scotland.Rita.Moreno,Spain.Córdoba.Martín.Garrido-Rodríguez,Spain.Córdoba.Eduardo.Muñoz,UK.Scotland.Laureano.de la Vega,Spain.Córdoba.Marco A.Calzado"
107,2020,6,Cellular and molecular life sciences : CMLS,ESCRT-III-associated proteins and spastin inhibit protrudin-dependent polarised membrane traffic,"UK.CB2 0XY.James W.Connell,UK.CB2 0XY.Rachel J.Allison,UK.CB2 0XY.Catherine E.Rodger,UK.CB2 0XY.Guy.Pearson,UK.CB2 0XY.Eliska.Zlamalova,UK.CB2 0XY.Evan.Reid"
108,2020,6,Cellular and molecular life sciences : CMLS,Light-induced modulation of the mitochondrial respiratory chain activity: possibilities and limitations,"Czech Republic.Prague.Mariia.Lunova,Czech Republic.Prague.Barbora.Smolková,Czech Republic.Prague.Mariia.Uzhytchak,Czech Republic.Prague.Klára Žofie.Janoušková,Czech Republic.Prague.Milan.Jirsa,Russia.197101.Daria.Egorova,Russia.197101.Andrei.Kulikov,Czech Republic.Prague.Šárka.Kubinová,Czech Republic.Prague.Alexandr.Dejneka,Czech Republic.Prague.Oleg.Lunov"
109,2020,6,Cellular and molecular life sciences : CMLS,The Drosophila odorant-binding protein 28a is involved in the detection of the floral odour ß-ionone,"France.Dijon.Daniel.Gonzalez,France.Dijon.Karen.Rihani,France.Dijon.Fabrice.Neiers,France.Dijon.Nicolas.Poirier,France.Dijon.Stéphane.Fraichard,France.Grenoble.Guillaume.Gotthard,France.Paris.Thomas.Chertemps,France.Paris.Martine.Maïbèche,France.Dijon.Jean-François.Ferveur,France.Dijon.Loïc.Briand"
110,2020,6,Cellular and molecular life sciences : CMLS,Global phosphoproteomic analysis of Ebola virions reveals a novel role for VP35 phosphorylation-dependent regulation of genome transcription,"USA.20059.Andrey.Ivanov,USA.77574-0609.Palaniappan.Ramanathan,USA.20059.Christian.Parry,USA.77574-0609.Philipp A.Ilinykh,USA.20059.Xionghao.Lin,Russia.188300.Michael.Petukhov,USA.20059.Yuri.Obukhov,USA.20059.Tatiana.Ammosova,USA.63110.Gaya K.Amarasinghe,USA.77574-0609.Alexander.Bukreyev,USA.20059.Sergei.Nekhai"
111,2020,6,Cellular and molecular life sciences : CMLS,Purpurin modulates Tau-derived VQIVYK fibrillization and ameliorates Alzheimer's disease-like symptoms in animal model,"Israel.Tel Aviv.Guru Krishnakumar.Viswanathan,Israel.Tel Aviv.Dana.Shwartz,Israel.Tel Aviv.Yelena.Losev,Israel.Beer Sheva.Elad.Arad,Israel.Ramat Gan.Chen.Shemesh,Israel.Tel Aviv.Edward.Pichinuk,Israel.Tel Aviv.Hamutal.Engel,Israel.Tel Aviv.Avi.Raveh,Israel.Beer Sheva.Raz.Jelinek,Israel.Ramat Gan.Itzik.Cooper,France.Lens.Fabien.Gosselet,Israel.Tel Aviv.Ehud.Gazit,Israel.Tel Aviv.Daniel.Segal"
112,2020,6,Cellular and molecular life sciences : CMLS,Fbxl17 is rearranged in breast cancer and loss of its activity leads to increased global O-GlcNAcylation,"UK.CB2 1QP.Bethany.Mason,UK.CB2 0XZ.Susanne.Flach,UK.CB2 1QP.Felipe R.Teixeira,UK.CB2 0RE.Raquel.Manzano Garcia,UK.CB2 0RE.Oscar M.Rueda,UK.CB2 0RE.Jean E.Abraham,UK.CB2 0RE.Carlos.Caldas,UK.CB2 0XZ.Paul A W.Edwards,UK.CB2 1QP.Heike.Laman"
